config #	worker1.replicaCount	worker1.resources.requests.cpu	worker1.resources.requests.memory	worker2.replicaCount	worker2.resources.requests.cpu	worker2.resources.requests.memory	worker3.replicaCount	worker3.resources.requests.cpu	worker3.resources.requests.memory	worker4.replicaCount	worker4.resources.requests.cpu	worker4.resources.requests.memory	SLAName	CompletionTime	Successfull	
395	3	5	4	1	3	3	2	2	2	0	1	2		0	false	
396	0	6	4	1	3	3	2	2	2	0	1	2		0	false	
397	1	6	4	1	3	3	2	2	2	0	1	2		0	false	
398	2	6	4	1	3	3	2	2	2	0	1	2		0	false	
399	3	6	4	1	3	3	2	2	2	0	1	2		0	false	
400	0	5	4	2	3	3	2	2	2	0	1	2		0	false	
401	1	5	4	2	3	3	2	2	2	0	1	2		0	false	
402	2	5	4	2	3	3	2	2	2	0	1	2		0	false	
403	3	5	4	2	3	3	2	2	2	0	1	2		0	false	
404	0	6	4	2	3	3	2	2	2	0	1	2		0	false	
405	1	6	4	2	3	3	2	2	2	0	1	2		0	false	
406	2	6	4	2	3	3	2	2	2	0	1	2		0	false	
407	3	6	4	2	3	3	2	2	2	0	1	2		0	false	
408	0	5	4	3	3	3	2	2	2	0	1	2		0	false	
409	1	5	4	3	3	3	2	2	2	0	1	2		0	false	
410	2	5	4	3	3	3	2	2	2	0	1	2		0	false	
411	3	5	4	3	3	3	2	2	2	0	1	2		0	false	
412	0	6	4	3	3	3	2	2	2	0	1	2		0	false	
413	1	6	4	3	3	3	2	2	2	0	1	2		0	false	
414	2	6	4	3	3	3	2	2	2	0	1	2		0	false	
415	3	6	4	3	3	3	2	2	2	0	1	2		0	false	
416	0	5	4	0	4	3	2	2	2	0	1	2		0	false	
417	1	5	4	0	4	3	2	2	2	0	1	2		0	false	
418	2	5	4	0	4	3	2	2	2	0	1	2		0	false	
419	3	5	4	0	4	3	2	2	2	0	1	2		0	false	
420	0	6	4	0	4	3	2	2	2	0	1	2		0	false	
421	1	6	4	0	4	3	2	2	2	0	1	2		0	false	
422	2	6	4	0	4	3	2	2	2	0	1	2		0	false	
423	3	6	4	0	4	3	2	2	2	0	1	2		0	false	
424	0	5	4	1	4	3	2	2	2	0	1	2		0	false	
425	1	5	4	1	4	3	2	2	2	0	1	2		0	false	
426	2	5	4	1	4	3	2	2	2	0	1	2		0	false	
427	3	5	4	1	4	3	2	2	2	0	1	2		0	false	
428	0	6	4	1	4	3	2	2	2	0	1	2		0	false	
429	1	6	4	1	4	3	2	2	2	0	1	2		0	false	
430	2	6	4	1	4	3	2	2	2	0	1	2		0	false	
431	3	6	4	1	4	3	2	2	2	0	1	2		0	false	
432	0	5	4	2	4	3	2	2	2	0	1	2		0	false	
433	1	5	4	2	4	3	2	2	2	0	1	2		0	false	
434	2	5	4	2	4	3	2	2	2	0	1	2		0	false	
435	3	5	4	2	4	3	2	2	2	0	1	2		0	false	
436	0	6	4	2	4	3	2	2	2	0	1	2		0	false	
437	1	6	4	2	4	3	2	2	2	0	1	2		0	false	
438	2	6	4	2	4	3	2	2	2	0	1	2		0	false	
439	3	6	4	2	4	3	2	2	2	0	1	2		0	false	
440	0	5	4	3	4	3	2	2	2	0	1	2		0	false	
441	1	5	4	3	4	3	2	2	2	0	1	2		0	false	
442	2	5	4	3	4	3	2	2	2	0	1	2		0	false	
443	3	5	4	3	4	3	2	2	2	0	1	2		0	false	
444	0	6	4	3	4	3	2	2	2	0	1	2		0	false	
445	1	6	4	3	4	3	2	2	2	0	1	2		0	false	
446	2	6	4	3	4	3	2	2	2	0	1	2		0	false	
447	3	6	4	3	4	3	2	2	2	0	1	2		0	false	
448	0	5	4	0	3	3	3	2	2	0	1	2		0	false	
449	1	5	4	0	3	3	3	2	2	0	1	2		0	false	
450	2	5	4	0	3	3	3	2	2	0	1	2		0	false	
451	3	5	4	0	3	3	3	2	2	0	1	2		0	false	
452	0	6	4	0	3	3	3	2	2	0	1	2		0	false	
453	1	6	4	0	3	3	3	2	2	0	1	2		0	false	
454	2	6	4	0	3	3	3	2	2	0	1	2		0	false	
455	3	6	4	0	3	3	3	2	2	0	1	2		0	false	
456	0	5	4	1	3	3	3	2	2	0	1	2		0	false	
457	1	5	4	1	3	3	3	2	2	0	1	2		0	false	
458	2	5	4	1	3	3	3	2	2	0	1	2		0	false	
459	3	5	4	1	3	3	3	2	2	0	1	2		0	false	
460	0	6	4	1	3	3	3	2	2	0	1	2		0	false	
461	1	6	4	1	3	3	3	2	2	0	1	2		0	false	
462	2	6	4	1	3	3	3	2	2	0	1	2		0	false	
463	3	6	4	1	3	3	3	2	2	0	1	2		0	false	
464	0	5	4	2	3	3	3	2	2	0	1	2		0	false	
465	1	5	4	2	3	3	3	2	2	0	1	2		0	false	
466	2	5	4	2	3	3	3	2	2	0	1	2		0	false	
467	3	5	4	2	3	3	3	2	2	0	1	2		0	false	
468	0	6	4	2	3	3	3	2	2	0	1	2		0	false	
469	1	6	4	2	3	3	3	2	2	0	1	2		0	false	
470	2	6	4	2	3	3	3	2	2	0	1	2		0	false	
471	3	6	4	2	3	3	3	2	2	0	1	2		0	false	
472	0	5	4	3	3	3	3	2	2	0	1	2		0	false	
473	1	5	4	3	3	3	3	2	2	0	1	2		0	false	
474	2	5	4	3	3	3	3	2	2	0	1	2		0	false	
475	3	5	4	3	3	3	3	2	2	0	1	2		0	false	
476	0	6	4	3	3	3	3	2	2	0	1	2		0	false	
477	1	6	4	3	3	3	3	2	2	0	1	2		0	false	
478	2	6	4	3	3	3	3	2	2	0	1	2		0	false	
479	3	6	4	3	3	3	3	2	2	0	1	2		0	false	
480	0	5	4	0	4	3	3	2	2	0	1	2		0	false	
481	1	5	4	0	4	3	3	2	2	0	1	2		0	false	
482	2	5	4	0	4	3	3	2	2	0	1	2		0	false	
483	3	5	4	0	4	3	3	2	2	0	1	2		0	false	
484	0	6	4	0	4	3	3	2	2	0	1	2		0	false	
485	1	6	4	0	4	3	3	2	2	0	1	2		0	false	
486	2	6	4	0	4	3	3	2	2	0	1	2		0	false	
487	3	6	4	0	4	3	3	2	2	0	1	2		0	false	
488	0	5	4	1	4	3	3	2	2	0	1	2		0	false	
489	1	5	4	1	4	3	3	2	2	0	1	2		0	false	
490	2	5	4	1	4	3	3	2	2	0	1	2		0	false	
491	3	5	4	1	4	3	3	2	2	0	1	2		0	false	
492	0	6	4	1	4	3	3	2	2	0	1	2		0	false	
493	1	6	4	1	4	3	3	2	2	0	1	2		0	false	
494	2	6	4	1	4	3	3	2	2	0	1	2		0	false	
495	3	6	4	1	4	3	3	2	2	0	1	2		0	false	
496	0	5	4	2	4	3	3	2	2	0	1	2		0	false	
497	1	5	4	2	4	3	3	2	2	0	1	2		0	false	
498	2	5	4	2	4	3	3	2	2	0	1	2		0	false	
499	3	5	4	2	4	3	3	2	2	0	1	2		0	false	
500	0	6	4	2	4	3	3	2	2	0	1	2		0	false	
501	1	6	4	2	4	3	3	2	2	0	1	2		0	false	
502	2	6	4	2	4	3	3	2	2	0	1	2		0	false	
503	3	6	4	2	4	3	3	2	2	0	1	2		0	false	
504	0	5	4	3	4	3	3	2	2	0	1	2		0	false	
505	1	5	4	3	4	3	3	2	2	0	1	2		0	false	
506	2	5	4	3	4	3	3	2	2	0	1	2		0	false	
507	3	5	4	3	4	3	3	2	2	0	1	2		0	false	
508	0	6	4	3	4	3	3	2	2	0	1	2		0	false	
509	1	6	4	3	4	3	3	2	2	0	1	2		0	false	
510	2	6	4	3	4	3	3	2	2	0	1	2		0	false	
511	3	6	4	3	4	3	3	2	2	0	1	2		0	false	
512	0	5	4	0	3	3	0	1	2	1	1	2		0	false	
513	1	5	4	0	3	3	0	1	2	1	1	2		0	false	
514	2	5	4	0	3	3	0	1	2	1	1	2		0	false	
515	3	5	4	0	3	3	0	1	2	1	1	2		0	false	
516	0	6	4	0	3	3	0	1	2	1	1	2		0	false	
517	1	6	4	0	3	3	0	1	2	1	1	2		0	false	
518	2	6	4	0	3	3	0	1	2	1	1	2		0	false	
519	3	6	4	0	3	3	0	1	2	1	1	2		0	false	
520	0	5	4	1	3	3	0	1	2	1	1	2		0	false	
521	1	5	4	1	3	3	0	1	2	1	1	2		0	false	
522	2	5	4	1	3	3	0	1	2	1	1	2		0	false	
523	3	5	4	1	3	3	0	1	2	1	1	2		0	false	
524	0	6	4	1	3	3	0	1	2	1	1	2		0	false	
525	1	6	4	1	3	3	0	1	2	1	1	2		0	false	
526	2	6	4	1	3	3	0	1	2	1	1	2		0	false	
527	3	6	4	1	3	3	0	1	2	1	1	2		0	false	
528	0	5	4	2	3	3	0	1	2	1	1	2		0	false	
529	1	5	4	2	3	3	0	1	2	1	1	2		0	false	
530	2	5	4	2	3	3	0	1	2	1	1	2		0	false	
531	3	5	4	2	3	3	0	1	2	1	1	2		0	false	
532	0	6	4	2	3	3	0	1	2	1	1	2		0	false	
533	1	6	4	2	3	3	0	1	2	1	1	2		0	false	
534	2	6	4	2	3	3	0	1	2	1	1	2		0	false	
535	3	6	4	2	3	3	0	1	2	1	1	2		0	false	
536	0	5	4	3	3	3	0	1	2	1	1	2		0	false	
537	1	5	4	3	3	3	0	1	2	1	1	2		0	false	
538	2	5	4	3	3	3	0	1	2	1	1	2		0	false	
539	3	5	4	3	3	3	0	1	2	1	1	2		0	false	
540	0	6	4	3	3	3	0	1	2	1	1	2		0	false	
541	1	6	4	3	3	3	0	1	2	1	1	2		0	false	
542	2	6	4	3	3	3	0	1	2	1	1	2		0	false	
543	3	6	4	3	3	3	0	1	2	1	1	2		0	false	
544	0	5	4	0	4	3	0	1	2	1	1	2		0	false	
545	1	5	4	0	4	3	0	1	2	1	1	2		0	false	
546	2	5	4	0	4	3	0	1	2	1	1	2		0	false	
547	3	5	4	0	4	3	0	1	2	1	1	2		0	false	
548	0	6	4	0	4	3	0	1	2	1	1	2		0	false	
549	1	6	4	0	4	3	0	1	2	1	1	2		0	false	
550	2	6	4	0	4	3	0	1	2	1	1	2		0	false	
551	3	6	4	0	4	3	0	1	2	1	1	2		0	false	
552	0	5	4	1	4	3	0	1	2	1	1	2		0	false	
553	1	5	4	1	4	3	0	1	2	1	1	2		0	false	
554	2	5	4	1	4	3	0	1	2	1	1	2		0	false	
555	3	5	4	1	4	3	0	1	2	1	1	2		0	false	
556	0	6	4	1	4	3	0	1	2	1	1	2		0	false	
557	1	6	4	1	4	3	0	1	2	1	1	2		0	false	
558	2	6	4	1	4	3	0	1	2	1	1	2		0	false	
559	3	6	4	1	4	3	0	1	2	1	1	2		0	false	
560	0	5	4	2	4	3	0	1	2	1	1	2		0	false	
561	1	5	4	2	4	3	0	1	2	1	1	2		0	false	
562	2	5	4	2	4	3	0	1	2	1	1	2		0	false	
563	3	5	4	2	4	3	0	1	2	1	1	2		0	false	
564	0	6	4	2	4	3	0	1	2	1	1	2		0	false	
565	1	6	4	2	4	3	0	1	2	1	1	2		0	false	
566	2	6	4	2	4	3	0	1	2	1	1	2		0	false	
567	3	6	4	2	4	3	0	1	2	1	1	2		0	false	
568	0	5	4	3	4	3	0	1	2	1	1	2		0	false	
569	1	5	4	3	4	3	0	1	2	1	1	2		0	false	
570	2	5	4	3	4	3	0	1	2	1	1	2		0	false	
571	3	5	4	3	4	3	0	1	2	1	1	2		0	false	
572	0	6	4	3	4	3	0	1	2	1	1	2		0	false	
573	1	6	4	3	4	3	0	1	2	1	1	2		0	false	
574	2	6	4	3	4	3	0	1	2	1	1	2		0	false	
575	3	6	4	3	4	3	0	1	2	1	1	2		0	false	
576	0	5	4	0	3	3	1	1	2	1	1	2		0	false	
577	1	5	4	0	3	3	1	1	2	1	1	2		0	false	
578	2	5	4	0	3	3	1	1	2	1	1	2		0	false	
579	3	5	4	0	3	3	1	1	2	1	1	2		0	false	
580	0	6	4	0	3	3	1	1	2	1	1	2		0	false	
581	1	6	4	0	3	3	1	1	2	1	1	2		0	false	
582	2	6	4	0	3	3	1	1	2	1	1	2		0	false	
583	3	6	4	0	3	3	1	1	2	1	1	2		0	false	
584	0	5	4	1	3	3	1	1	2	1	1	2		0	false	
585	1	5	4	1	3	3	1	1	2	1	1	2		0	false	
586	2	5	4	1	3	3	1	1	2	1	1	2		0	false	
587	3	5	4	1	3	3	1	1	2	1	1	2		0	false	
588	0	6	4	1	3	3	1	1	2	1	1	2		0	false	
589	1	6	4	1	3	3	1	1	2	1	1	2		0	false	
590	2	6	4	1	3	3	1	1	2	1	1	2		0	false	
591	3	6	4	1	3	3	1	1	2	1	1	2		0	false	
592	0	5	4	2	3	3	1	1	2	1	1	2		0	false	
593	1	5	4	2	3	3	1	1	2	1	1	2		0	false	
594	2	5	4	2	3	3	1	1	2	1	1	2		0	false	
595	3	5	4	2	3	3	1	1	2	1	1	2		0	false	
596	0	6	4	2	3	3	1	1	2	1	1	2		0	false	
597	1	6	4	2	3	3	1	1	2	1	1	2		0	false	
598	2	6	4	2	3	3	1	1	2	1	1	2		0	false	
599	3	6	4	2	3	3	1	1	2	1	1	2		0	false	
600	0	5	4	3	3	3	1	1	2	1	1	2		0	false	
601	1	5	4	3	3	3	1	1	2	1	1	2		0	false	
602	2	5	4	3	3	3	1	1	2	1	1	2		0	false	
603	3	5	4	3	3	3	1	1	2	1	1	2		0	false	
604	0	6	4	3	3	3	1	1	2	1	1	2		0	false	
605	1	6	4	3	3	3	1	1	2	1	1	2		0	false	
606	2	6	4	3	3	3	1	1	2	1	1	2		0	false	
607	3	6	4	3	3	3	1	1	2	1	1	2		0	false	
608	0	5	4	0	4	3	1	1	2	1	1	2		0	false	
609	1	5	4	0	4	3	1	1	2	1	1	2		0	false	
610	2	5	4	0	4	3	1	1	2	1	1	2		0	false	
611	3	5	4	0	4	3	1	1	2	1	1	2		0	false	
612	0	6	4	0	4	3	1	1	2	1	1	2		0	false	
613	1	6	4	0	4	3	1	1	2	1	1	2		0	false	
614	2	6	4	0	4	3	1	1	2	1	1	2		0	false	
615	3	6	4	0	4	3	1	1	2	1	1	2		0	false	
616	0	5	4	1	4	3	1	1	2	1	1	2		0	false	
617	1	5	4	1	4	3	1	1	2	1	1	2		0	false	
618	2	5	4	1	4	3	1	1	2	1	1	2		0	false	
619	3	5	4	1	4	3	1	1	2	1	1	2		0	false	
620	0	6	4	1	4	3	1	1	2	1	1	2		0	false	
621	1	6	4	1	4	3	1	1	2	1	1	2		0	false	
622	2	6	4	1	4	3	1	1	2	1	1	2		0	false	
623	3	6	4	1	4	3	1	1	2	1	1	2		0	false	
624	0	5	4	2	4	3	1	1	2	1	1	2		0	false	
625	1	5	4	2	4	3	1	1	2	1	1	2		0	false	
626	2	5	4	2	4	3	1	1	2	1	1	2		0	false	
627	3	5	4	2	4	3	1	1	2	1	1	2		0	false	
628	0	6	4	2	4	3	1	1	2	1	1	2		0	false	
629	1	6	4	2	4	3	1	1	2	1	1	2		0	false	
630	2	6	4	2	4	3	1	1	2	1	1	2		0	false	
631	3	6	4	2	4	3	1	1	2	1	1	2		0	false	
632	0	5	4	3	4	3	1	1	2	1	1	2		0	false	
633	1	5	4	3	4	3	1	1	2	1	1	2		0	false	
634	2	5	4	3	4	3	1	1	2	1	1	2		0	false	
635	3	5	4	3	4	3	1	1	2	1	1	2		0	false	
636	0	6	4	3	4	3	1	1	2	1	1	2		0	false	
637	1	6	4	3	4	3	1	1	2	1	1	2		0	false	
638	2	6	4	3	4	3	1	1	2	1	1	2		0	false	
639	3	6	4	3	4	3	1	1	2	1	1	2		0	false	
640	0	5	4	0	3	3	2	1	2	1	1	2		0	false	
641	1	5	4	0	3	3	2	1	2	1	1	2		0	false	
642	2	5	4	0	3	3	2	1	2	1	1	2		0	false	
643	3	5	4	0	3	3	2	1	2	1	1	2		0	false	
644	0	6	4	0	3	3	2	1	2	1	1	2		0	false	
645	1	6	4	0	3	3	2	1	2	1	1	2		0	false	
646	2	6	4	0	3	3	2	1	2	1	1	2		0	false	
647	3	6	4	0	3	3	2	1	2	1	1	2		0	false	
648	0	5	4	1	3	3	2	1	2	1	1	2		0	false	
649	1	5	4	1	3	3	2	1	2	1	1	2		0	false	
650	2	5	4	1	3	3	2	1	2	1	1	2		0	false	
651	3	5	4	1	3	3	2	1	2	1	1	2		0	false	
652	0	6	4	1	3	3	2	1	2	1	1	2		0	false	
653	1	6	4	1	3	3	2	1	2	1	1	2		0	false	
654	2	6	4	1	3	3	2	1	2	1	1	2		0	false	
655	3	6	4	1	3	3	2	1	2	1	1	2		0	false	
656	0	5	4	2	3	3	2	1	2	1	1	2		0	false	
657	1	5	4	2	3	3	2	1	2	1	1	2		0	false	
658	2	5	4	2	3	3	2	1	2	1	1	2		0	false	
659	3	5	4	2	3	3	2	1	2	1	1	2		0	false	
660	0	6	4	2	3	3	2	1	2	1	1	2		0	false	
661	1	6	4	2	3	3	2	1	2	1	1	2		0	false	
662	2	6	4	2	3	3	2	1	2	1	1	2		0	false	
663	3	6	4	2	3	3	2	1	2	1	1	2		0	false	
664	0	5	4	3	3	3	2	1	2	1	1	2		0	false	
665	1	5	4	3	3	3	2	1	2	1	1	2		0	false	
666	2	5	4	3	3	3	2	1	2	1	1	2		0	false	
667	3	5	4	3	3	3	2	1	2	1	1	2		0	false	
668	0	6	4	3	3	3	2	1	2	1	1	2		0	false	
669	1	6	4	3	3	3	2	1	2	1	1	2		0	false	
670	2	6	4	3	3	3	2	1	2	1	1	2		0	false	
671	3	6	4	3	3	3	2	1	2	1	1	2		0	false	
672	0	5	4	0	4	3	2	1	2	1	1	2		0	false	
673	1	5	4	0	4	3	2	1	2	1	1	2		0	false	
674	2	5	4	0	4	3	2	1	2	1	1	2		0	false	
675	3	5	4	0	4	3	2	1	2	1	1	2		0	false	
676	0	6	4	0	4	3	2	1	2	1	1	2		0	false	
677	1	6	4	0	4	3	2	1	2	1	1	2		0	false	
678	2	6	4	0	4	3	2	1	2	1	1	2		0	false	
679	3	6	4	0	4	3	2	1	2	1	1	2		0	false	
680	0	5	4	1	4	3	2	1	2	1	1	2		0	false	
681	1	5	4	1	4	3	2	1	2	1	1	2		0	false	
682	2	5	4	1	4	3	2	1	2	1	1	2		0	false	
683	3	5	4	1	4	3	2	1	2	1	1	2		0	false	
684	0	6	4	1	4	3	2	1	2	1	1	2		0	false	
685	1	6	4	1	4	3	2	1	2	1	1	2		0	false	
686	2	6	4	1	4	3	2	1	2	1	1	2		0	false	
687	3	6	4	1	4	3	2	1	2	1	1	2		0	false	
688	0	5	4	2	4	3	2	1	2	1	1	2		0	false	
689	1	5	4	2	4	3	2	1	2	1	1	2		0	false	
690	2	5	4	2	4	3	2	1	2	1	1	2		0	false	
691	3	5	4	2	4	3	2	1	2	1	1	2		0	false	
692	0	6	4	2	4	3	2	1	2	1	1	2		0	false	
693	1	6	4	2	4	3	2	1	2	1	1	2		0	false	
694	2	6	4	2	4	3	2	1	2	1	1	2		0	false	
695	3	6	4	2	4	3	2	1	2	1	1	2		0	false	
696	0	5	4	3	4	3	2	1	2	1	1	2		0	false	
697	1	5	4	3	4	3	2	1	2	1	1	2		0	false	
698	2	5	4	3	4	3	2	1	2	1	1	2		0	false	
699	3	5	4	3	4	3	2	1	2	1	1	2		0	false	
700	0	6	4	3	4	3	2	1	2	1	1	2		0	false	
701	1	6	4	3	4	3	2	1	2	1	1	2		0	false	
702	2	6	4	3	4	3	2	1	2	1	1	2		0	false	
703	3	6	4	3	4	3	2	1	2	1	1	2		0	false	
704	0	5	4	0	3	3	3	1	2	1	1	2		0	false	
705	1	5	4	0	3	3	3	1	2	1	1	2		0	false	
706	2	5	4	0	3	3	3	1	2	1	1	2		0	false	
707	3	5	4	0	3	3	3	1	2	1	1	2		0	false	
708	0	6	4	0	3	3	3	1	2	1	1	2		0	false	
709	1	6	4	0	3	3	3	1	2	1	1	2		0	false	
710	2	6	4	0	3	3	3	1	2	1	1	2		0	false	
711	3	6	4	0	3	3	3	1	2	1	1	2		0	false	
712	0	5	4	1	3	3	3	1	2	1	1	2		0	false	
713	1	5	4	1	3	3	3	1	2	1	1	2		0	false	
714	2	5	4	1	3	3	3	1	2	1	1	2		0	false	
715	3	5	4	1	3	3	3	1	2	1	1	2		0	false	
716	0	6	4	1	3	3	3	1	2	1	1	2		0	false	
717	1	6	4	1	3	3	3	1	2	1	1	2		0	false	
718	2	6	4	1	3	3	3	1	2	1	1	2		0	false	
719	3	6	4	1	3	3	3	1	2	1	1	2		0	false	
720	0	5	4	2	3	3	3	1	2	1	1	2		0	false	
721	1	5	4	2	3	3	3	1	2	1	1	2		0	false	
722	2	5	4	2	3	3	3	1	2	1	1	2		0	false	
723	3	5	4	2	3	3	3	1	2	1	1	2		0	false	
724	0	6	4	2	3	3	3	1	2	1	1	2		0	false	
725	1	6	4	2	3	3	3	1	2	1	1	2		0	false	
726	2	6	4	2	3	3	3	1	2	1	1	2		0	false	
727	3	6	4	2	3	3	3	1	2	1	1	2		0	false	
728	0	5	4	3	3	3	3	1	2	1	1	2		0	false	
729	1	5	4	3	3	3	3	1	2	1	1	2		0	false	
730	2	5	4	3	3	3	3	1	2	1	1	2		0	false	
731	3	5	4	3	3	3	3	1	2	1	1	2		0	false	
732	0	6	4	3	3	3	3	1	2	1	1	2		0	false	
733	1	6	4	3	3	3	3	1	2	1	1	2		0	false	
734	2	6	4	3	3	3	3	1	2	1	1	2		0	false	
735	3	6	4	3	3	3	3	1	2	1	1	2		0	false	
736	0	5	4	0	4	3	3	1	2	1	1	2		0	false	
737	1	5	4	0	4	3	3	1	2	1	1	2		0	false	
738	2	5	4	0	4	3	3	1	2	1	1	2		0	false	
739	3	5	4	0	4	3	3	1	2	1	1	2		0	false	
740	0	6	4	0	4	3	3	1	2	1	1	2		0	false	
741	1	6	4	0	4	3	3	1	2	1	1	2		0	false	
742	2	6	4	0	4	3	3	1	2	1	1	2		0	false	
743	3	6	4	0	4	3	3	1	2	1	1	2		0	false	
744	0	5	4	1	4	3	3	1	2	1	1	2		0	false	
745	1	5	4	1	4	3	3	1	2	1	1	2		0	false	
746	2	5	4	1	4	3	3	1	2	1	1	2		0	false	
747	3	5	4	1	4	3	3	1	2	1	1	2		0	false	
748	0	6	4	1	4	3	3	1	2	1	1	2		0	false	
749	1	6	4	1	4	3	3	1	2	1	1	2		0	false	
750	2	6	4	1	4	3	3	1	2	1	1	2		0	false	
751	3	6	4	1	4	3	3	1	2	1	1	2		0	false	
752	0	5	4	2	4	3	3	1	2	1	1	2		0	false	
753	1	5	4	2	4	3	3	1	2	1	1	2		0	false	
754	2	5	4	2	4	3	3	1	2	1	1	2		0	false	
755	3	5	4	2	4	3	3	1	2	1	1	2		0	false	
756	0	6	4	2	4	3	3	1	2	1	1	2		0	false	
757	1	6	4	2	4	3	3	1	2	1	1	2		0	false	
758	2	6	4	2	4	3	3	1	2	1	1	2		0	false	
759	3	6	4	2	4	3	3	1	2	1	1	2		0	false	
760	0	5	4	3	4	3	3	1	2	1	1	2		0	false	
761	1	5	4	3	4	3	3	1	2	1	1	2		0	false	
762	2	5	4	3	4	3	3	1	2	1	1	2		0	false	
763	3	5	4	3	4	3	3	1	2	1	1	2		0	false	
764	0	6	4	3	4	3	3	1	2	1	1	2		0	false	
765	1	6	4	3	4	3	3	1	2	1	1	2		0	false	
766	2	6	4	3	4	3	3	1	2	1	1	2		0	false	
767	3	6	4	3	4	3	3	1	2	1	1	2		0	false	
768	0	5	4	0	3	3	0	2	2	1	1	2		0	false	
769	1	5	4	0	3	3	0	2	2	1	1	2		0	false	
770	2	5	4	0	3	3	0	2	2	1	1	2		0	false	
771	3	5	4	0	3	3	0	2	2	1	1	2		0	false	
772	0	6	4	0	3	3	0	2	2	1	1	2		0	false	
773	1	6	4	0	3	3	0	2	2	1	1	2		0	false	
774	2	6	4	0	3	3	0	2	2	1	1	2		0	false	
775	3	6	4	0	3	3	0	2	2	1	1	2		0	false	
776	0	5	4	1	3	3	0	2	2	1	1	2		0	false	
777	1	5	4	1	3	3	0	2	2	1	1	2		0	false	
778	2	5	4	1	3	3	0	2	2	1	1	2		0	false	
779	3	5	4	1	3	3	0	2	2	1	1	2		0	false	
780	0	6	4	1	3	3	0	2	2	1	1	2		0	false	
781	1	6	4	1	3	3	0	2	2	1	1	2		0	false	
782	2	6	4	1	3	3	0	2	2	1	1	2		0	false	
783	3	6	4	1	3	3	0	2	2	1	1	2		0	false	
784	0	5	4	2	3	3	0	2	2	1	1	2		0	false	
785	1	5	4	2	3	3	0	2	2	1	1	2		0	false	
786	2	5	4	2	3	3	0	2	2	1	1	2		0	false	
787	3	5	4	2	3	3	0	2	2	1	1	2		0	false	
788	0	6	4	2	3	3	0	2	2	1	1	2		0	false	
789	1	6	4	2	3	3	0	2	2	1	1	2		0	false	
790	2	6	4	2	3	3	0	2	2	1	1	2		0	false	
791	3	6	4	2	3	3	0	2	2	1	1	2		0	false	
792	0	5	4	3	3	3	0	2	2	1	1	2		0	false	
793	1	5	4	3	3	3	0	2	2	1	1	2		0	false	
794	2	5	4	3	3	3	0	2	2	1	1	2		0	false	
795	3	5	4	3	3	3	0	2	2	1	1	2		0	false	
796	0	6	4	3	3	3	0	2	2	1	1	2		0	false	
797	1	6	4	3	3	3	0	2	2	1	1	2		0	false	
798	2	6	4	3	3	3	0	2	2	1	1	2		0	false	
799	3	6	4	3	3	3	0	2	2	1	1	2		0	false	
800	0	5	4	0	4	3	0	2	2	1	1	2		0	false	
801	1	5	4	0	4	3	0	2	2	1	1	2		0	false	
802	2	5	4	0	4	3	0	2	2	1	1	2		0	false	
803	3	5	4	0	4	3	0	2	2	1	1	2		0	false	
804	0	6	4	0	4	3	0	2	2	1	1	2		0	false	
805	1	6	4	0	4	3	0	2	2	1	1	2		0	false	
806	2	6	4	0	4	3	0	2	2	1	1	2		0	false	
807	3	6	4	0	4	3	0	2	2	1	1	2		0	false	
808	0	5	4	1	4	3	0	2	2	1	1	2		0	false	
809	1	5	4	1	4	3	0	2	2	1	1	2		0	false	
810	2	5	4	1	4	3	0	2	2	1	1	2		0	false	
811	3	5	4	1	4	3	0	2	2	1	1	2		0	false	
812	0	6	4	1	4	3	0	2	2	1	1	2		0	false	
813	1	6	4	1	4	3	0	2	2	1	1	2		0	false	
814	2	6	4	1	4	3	0	2	2	1	1	2		0	false	
815	3	6	4	1	4	3	0	2	2	1	1	2		0	false	
816	0	5	4	2	4	3	0	2	2	1	1	2		0	false	
817	1	5	4	2	4	3	0	2	2	1	1	2		0	false	
818	2	5	4	2	4	3	0	2	2	1	1	2		0	false	
819	3	5	4	2	4	3	0	2	2	1	1	2		0	false	
820	0	6	4	2	4	3	0	2	2	1	1	2		0	false	
821	1	6	4	2	4	3	0	2	2	1	1	2		0	false	
822	2	6	4	2	4	3	0	2	2	1	1	2		0	false	
823	3	6	4	2	4	3	0	2	2	1	1	2		0	false	
824	0	5	4	3	4	3	0	2	2	1	1	2		0	false	
825	1	5	4	3	4	3	0	2	2	1	1	2		0	false	
826	2	5	4	3	4	3	0	2	2	1	1	2		0	false	
827	3	5	4	3	4	3	0	2	2	1	1	2		0	false	
828	0	6	4	3	4	3	0	2	2	1	1	2		0	false	
829	1	6	4	3	4	3	0	2	2	1	1	2		0	false	
830	2	6	4	3	4	3	0	2	2	1	1	2		0	false	
831	3	6	4	3	4	3	0	2	2	1	1	2		0	false	
832	0	5	4	0	3	3	1	2	2	1	1	2		0	false	
833	1	5	4	0	3	3	1	2	2	1	1	2		0	false	
834	2	5	4	0	3	3	1	2	2	1	1	2		0	false	
835	3	5	4	0	3	3	1	2	2	1	1	2		0	false	
836	0	6	4	0	3	3	1	2	2	1	1	2		0	false	
837	1	6	4	0	3	3	1	2	2	1	1	2		0	false	
838	2	6	4	0	3	3	1	2	2	1	1	2		0	false	
839	3	6	4	0	3	3	1	2	2	1	1	2		0	false	
840	0	5	4	1	3	3	1	2	2	1	1	2		0	false	
